Date,Open,High,Low,Close,Adj Close,Volume
2021-01-07,212.199997,215.220001,212.199997,213.809998,208.472305,10967900
2021-01-08,214.169998,216.119995,212.750000,215.449997,210.071350,6513000
2021-01-11,213.960007,214.860001,212.479996,212.889999,207.575272,7353100
2021-01-12,212.339996,212.789993,207.470001,208.860001,203.645874,9331600
2021-01-13,209.410004,211.000000,208.630005,209.350006,204.123627,6688500
2021-01-14,210.570007,211.210007,201.729996,201.860001,196.820633,12887500
2021-01-15,201.539993,203.259995,200.429993,201.589996,196.557358,8755000
2021-01-19,203.050003,204.169998,200.070007,201.660004,196.625626,9772000
2021-01-20,203.029999,207.190002,202.229996,206.009995,200.867004,12675700
2021-01-21,206.050003,207.169998,204.750000,205.139999,200.018738,6513500
2021-01-22,203.990005,205.330002,201.800003,202.020004,196.976624,7316200
2021-01-25,200.339996,201.639999,195.750000,200.979996,195.962585,19282400
2021-01-26,201.759995,203.490005,200.970001,202.009995,196.966888,9605300
2021-01-27,197.639999,199.699997,193.960007,194.970001,190.102646,13772400
2021-01-28,200.000000,202.000000,198.169998,198.220001,193.271484,11041300
2021-01-29,197.820007,203.050003,192.809998,193.250000,188.425583,21503000
2021-02-01,195.139999,199.210007,195.020004,198.360001,193.408020,12970700
2021-02-02,200.850006,204.350006,200.000000,202.610001,197.551895,11305100
2021-02-03,203.070007,203.509995,200.979996,201.360001,196.333099,13458600
2021-02-04,203.240005,209.679993,203.100006,209.250000,204.026138,14534800
2021-02-05,209.979996,210.130005,208.660004,208.770004,203.558121,10284000
2021-02-08,210.000000,210.649994,205.910004,206.889999,201.725067,8637100
2021-02-09,205.759995,207.630005,203.699997,206.520004,201.364319,7619400
2021-02-10,207.970001,207.970001,205.940002,206.440002,201.286285,8467600
2021-02-11,207.330002,211.589996,207.190002,210.660004,205.719833,8411100
2021-02-12,209.360001,211.130005,207.679993,209.960007,205.036240,6911000
2021-02-16,210.660004,211.050003,207.350006,207.899994,203.024536,9652700
2021-02-17,205.259995,208.279999,205.059998,207.509995,202.643692,8373200
2021-02-18,205.880005,209.699997,204.960007,209.350006,204.440552,7328600
2021-02-19,209.339996,209.529999,203.759995,204.729996,199.928909,15011500
2021-02-22,203.550003,210.649994,203.110001,208.320007,203.434708,8337700
2021-02-23,207.399994,213.910004,206.550003,212.110001,207.135818,10571700
2021-02-24,212.360001,220.529999,211.289993,219.429993,214.284164,12039000
2021-02-25,219.289993,220.449997,212.580002,213.750000,208.737350,11404300
2021-02-26,214.050003,215.210007,210.740005,212.389999,207.409241,11730000
2021-03-01,214.970001,217.800003,214.789993,216.630005,211.549820,6982000
2021-03-02,216.960007,217.929993,214.820007,215.770004,210.710007,6155200
2021-03-03,215.149994,217.190002,212.860001,214.850006,209.811554,6484600
2021-03-04,215.970001,217.020004,208.669998,211.500000,206.540146,10658900
2021-03-05,213.729996,216.100006,209.630005,215.410004,210.358459,7582000
2021-03-08,216.979996,226.130005,215.809998,220.270004,215.104462,14750400
2021-03-09,222.059998,225.000000,220.190002,220.360001,215.192383,9228600
2021-03-10,220.720001,224.190002,219.399994,223.169998,217.936432,7822900
2021-03-11,224.529999,228.229996,223.809998,226.149994,220.846573,10053400
2021-03-12,225.279999,226.539993,223.419998,224.360001,219.098572,8172400
2021-03-15,224.229996,227.089996,221.740005,223.270004,218.034103,9306100
2021-03-16,223.710007,225.580002,222.300003,224.699997,219.430573,8949300
2021-03-17,225.050003,226.240005,221.759995,223.020004,217.789948,8675600
2021-03-18,221.429993,222.520004,219.580002,220.660004,215.485306,9321800
2021-03-19,219.119995,220.169998,206.880005,206.899994,202.047989,32209700
2021-03-22,206.550003,212.289993,206.229996,208.000000,203.122208,11371600
2021-03-23,209.050003,209.960007,207.500000,208.149994,203.268677,8820700
2021-03-24,208.750000,211.139999,207.929993,208.070007,203.190582,10101600
2021-03-25,207.669998,208.820007,205.779999,207.970001,203.092911,8390800
2021-03-26,208.250000,213.699997,207.699997,213.529999,208.522522,7399900
2021-03-29,212.449997,215.289993,211.119995,214.509995,209.479523,7792300
2021-03-30,213.009995,214.149994,211.410004,211.899994,206.930725,5498000
2021-03-31,212.550003,214.110001,211.550003,211.729996,206.764709,13180000
2021-04-01,213.779999,217.740005,212.300003,216.860001,211.774429,6138400
2021-04-05,218.600006,220.509995,217.309998,219.039993,213.903320,10440500
2021-04-06,217.619995,219.399994,215.339996,218.649994,213.522461,7828100
2021-04-07,219.119995,221.039993,218.639999,219.270004,214.127914,5614300
2021-04-08,219.970001,222.820007,218.110001,220.699997,215.524323,11042000
2021-04-09,221.000000,222.600006,219.509995,222.520004,217.301682,5724900
2021-04-12,220.240005,221.910004,219.220001,221.470001,216.276337,6315200
2021-04-13,221.000000,221.619995,220.220001,221.020004,215.836884,4764000
2021-04-14,221.000000,223.100006,220.070007,221.979996,216.774353,4972600
2021-04-15,223.889999,227.630005,223.860001,226.279999,220.973511,8698100
2021-04-16,227.169998,227.800003,225.759995,226.410004,221.100479,6829400
2021-04-19,225.750000,227.580002,225.080002,225.789993,220.494995,6541600
2021-04-20,224.779999,225.380005,221.820007,223.279999,218.043869,5799100
2021-04-21,223.309998,227.869995,222.869995,227.449997,222.116104,9490600
2021-04-22,227.300003,230.929993,226.889999,227.570007,222.233246,7303000
2021-04-23,228.610001,231.820007,227.710007,230.000000,224.606293,5345200
2021-04-26,230.770004,232.949997,229.520004,230.339996,224.938293,5650000
2021-04-27,231.029999,231.160004,228.990005,229.910004,224.518402,6642100
2021-04-28,230.949997,236.270004,230.669998,233.449997,227.975372,10111400
2021-04-29,235.229996,237.500000,233.149994,236.860001,231.305389,7411400
2021-04-30,235.320007,235.929993,232.289993,233.559998,228.082809,10260200
2021-05-03,234.050003,235.740005,231.389999,232.610001,227.155075,8174400
2021-05-04,231.600006,232.389999,230.229996,232.029999,226.588669,5884500
2021-05-05,233.850006,233.850006,228.660004,229.210007,223.834808,6523200
2021-05-06,229.630005,231.580002,228.660004,231.320007,225.895370,6124100
2021-05-07,232.339996,233.220001,230.710007,232.119995,226.676544,4528700
2021-05-10,231.600006,232.000000,225.160004,225.970001,220.670761,9627400
2021-05-11,223.740005,226.419998,222.039993,225.479996,220.192276,7633300
2021-05-12,223.630005,225.000000,220.309998,220.630005,215.456024,7721300
2021-05-13,221.509995,224.899994,220.889999,223.740005,218.810455,6650100
2021-05-14,225.820007,227.509995,224.919998,226.940002,221.939957,4777200
2021-05-17,226.179993,227.160004,225.320007,226.440002,221.450974,5534200
2021-05-18,228.389999,229.179993,225.429993,225.570007,220.600098,6900000
2021-05-19,222.759995,224.850006,221.789993,224.589996,219.641708,9311900
2021-05-20,225.440002,227.600006,225.240005,226.440002,221.450974,7478600
2021-05-21,226.880005,229.309998,226.550003,226.770004,221.773712,5603900
2021-05-24,227.949997,230.110001,227.630005,229.320007,224.267517,4040100
2021-05-25,229.899994,230.190002,228.419998,229.020004,223.974106,4689100
2021-05-26,228.050003,229.350006,226.380005,227.070007,222.067093,4295600
2021-05-27,227.759995,228.419998,226.369995,226.860001,221.861710,5969600
2021-05-28,227.589996,229.429993,227.149994,227.300003,222.292023,5779700
2021-06-01,229.440002,230.080002,226.279999,226.630005,221.636795,5091500
2021-06-02,229.220001,233.110001,228.779999,229.660004,224.600021,9081100
2021-06-03,229.000000,230.389999,227.770004,228.110001,223.084167,6382400
2021-06-04,229.350006,230.699997,228.729996,230.139999,225.069443,5085700
2021-06-07,232.850006,234.679993,230.080002,231.320007,226.223434,5421300
2021-06-08,232.149994,232.850006,230.160004,232.050003,226.937363,4170600
2021-06-09,232.500000,234.850006,232.119995,232.309998,227.191650,4659000
2021-06-10,233.100006,234.259995,232.130005,233.949997,228.795502,4452500
2021-06-11,234.389999,235.440002,233.710007,234.960007,229.783249,5378300
2021-06-14,234.699997,235.220001,231.570007,234.080002,228.922638,5805800
2021-06-15,234.440002,234.800003,232.619995,232.979996,227.846863,7093800
2021-06-16,233.619995,234.179993,228.000000,229.600006,224.541367,8905400
2021-06-17,229.210007,233.339996,229.210007,232.149994,227.035156,6876700
2021-06-18,230.449997,232.179993,229.220001,230.410004,225.333496,8840000
2021-06-21,231.449997,235.009995,230.399994,234.320007,229.157349,7298400
2021-06-22,234.300003,236.089996,233.240005,235.929993,230.731857,8858400
2021-06-23,235.449997,235.919998,233.940002,234.679993,229.509415,6814700
2021-06-24,237.000000,238.250000,235.410004,236.240005,231.035065,4611500
2021-06-25,236.399994,238.479996,236.320007,237.320007,232.091278,7825200
2021-06-28,238.000000,238.369995,231.860001,234.089996,228.932419,9301700
2021-06-29,234.570007,236.520004,234.149994,235.949997,230.751450,11897700
2021-06-30,235.110001,236.399994,233.820007,233.820007,228.668350,7797100
2021-07-01,234.199997,236.250000,234.050003,235.149994,229.969040,5329600
2021-07-02,235.830002,238.779999,235.820007,238.630005,233.372375,4383700
2021-07-06,239.500000,240.610001,237.210007,239.600006,234.321045,8048700
2021-07-07,240.259995,241.039993,238.300003,240.000000,234.712219,4366100
2021-07-08,236.970001,237.070007,234.550003,236.610001,231.396896,6388000
2021-07-09,238.759995,239.449997,237.419998,238.470001,233.215942,5615900
2021-07-12,237.580002,238.509995,237.270004,237.869995,232.629135,7010700
2021-07-13,238.250000,242.479996,238.250000,242.350006,237.010437,8079200
2021-07-14,243.220001,246.809998,242.820007,245.990005,240.570221,8693400
2021-07-15,245.309998,248.800003,245.309998,248.550003,243.073837,10135100
2021-07-16,249.990005,250.460007,247.520004,248.119995,242.653320,8674500
2021-07-19,243.990005,244.449997,238.899994,240.410004,235.113174,11474600
2021-07-20,240.639999,244.210007,239.509995,242.699997,237.352707,7072300
2021-07-21,243.289993,246.899994,242.300003,243.660004,238.291565,11241400
2021-07-22,243.779999,245.350006,243.149994,244.139999,238.760971,10293600
2021-07-23,246.759995,250.009995,246.759995,249.020004,243.533493,6766000
2021-07-26,249.210007,250.360001,247.699997,250.250000,244.736374,4879000
2021-07-27,249.190002,252.669998,248.220001,250.929993,245.401398,7038300
2021-07-28,250.050003,251.500000,245.910004,246.940002,241.499313,9036500
2021-07-29,248.110001,250.380005,247.100006,247.919998,242.457703,7495300
2021-07-30,247.210007,248.460007,246.000000,246.389999,240.961395,5804700
2021-08-02,246.240005,247.830002,238.369995,239.779999,234.497040,9989500
2021-08-03,240.630005,241.389999,234.029999,237.089996,231.866364,9839000
2021-08-04,237.000000,237.550003,235.050003,236.669998,231.455582,8171800
2021-08-05,236.610001,240.250000,236.429993,240.210007,234.917603,5337500
2021-08-06,240.000000,242.600006,239.860001,241.399994,236.081329,4509700
2021-08-09,241.750000,242.179993,238.050003,240.000000,234.712219,5226900
2021-08-10,240.509995,241.339996,235.559998,238.070007,232.824753,7185700
2021-08-11,238.080002,238.360001,234.580002,235.059998,229.881027,7375700
2021-08-12,233.889999,234.110001,231.020004,231.789993,226.992126,9867000
2021-08-13,232.000000,233.270004,231.399994,232.649994,227.834320,5445400
2021-08-16,232.210007,235.479996,230.199997,235.360001,230.488220,7575900
2021-08-17,235.000000,235.669998,233.220001,234.529999,229.675385,6850500
2021-08-18,233.919998,234.350006,231.470001,231.630005,226.835419,4996500
2021-08-19,229.039993,232.429993,228.899994,231.570007,226.776688,5761300
2021-08-20,231.869995,232.160004,230.300003,231.360001,226.570999,5522200
2021-08-23,232.699997,234.649994,232.000000,234.139999,229.293442,6342000
2021-08-24,235.039993,236.190002,233.949997,234.240005,229.391418,5081800
2021-08-25,235.000000,235.000000,232.080002,232.589996,227.775543,5277100
2021-08-26,232.130005,232.630005,230.149994,230.520004,225.748398,5889100
2021-08-27,231.020004,233.050003,230.229996,232.690002,227.873459,6369000
2021-08-30,232.690002,233.669998,229.919998,231.229996,226.443710,6448000
2021-08-31,230.910004,231.839996,228.660004,229.100006,224.357803,9405100
2021-09-01,229.100006,230.779999,228.770004,230.119995,225.356674,8177600
2021-09-02,230.429993,230.550003,221.960007,224.179993,219.539627,19708800
2021-09-03,224.000000,227.300003,223.350006,225.110001,220.450394,11532000
2021-09-07,226.740005,228.000000,225.860001,226.270004,221.586365,9662600
2021-09-08,227.380005,230.220001,227.039993,229.089996,224.347992,10652600
2021-09-09,229.309998,230.000000,227.100006,227.490005,222.781128,5853000
2021-09-10,229.850006,230.039993,224.820007,224.910004,220.254547,6715400
2021-09-13,225.529999,227.199997,223.410004,224.630005,219.980331,6808100
2021-09-14,225.000000,225.809998,222.279999,223.029999,218.413437,6575700
2021-09-15,222.520004,224.839996,221.360001,223.809998,219.177292,6535800
2021-09-16,223.860001,225.199997,222.750000,224.330002,219.686539,5928500
2021-09-17,222.449997,223.699997,219.300003,221.750000,217.159927,13787400
2021-09-20,216.960007,220.500000,216.309998,220.050003,215.495148,8822600
2021-09-21,220.750000,222.169998,218.979996,220.169998,215.612625,7033600
2021-09-22,221.399994,224.100006,221.100006,222.750000,218.139236,6005900
2021-09-23,225.000000,228.699997,224.360001,228.309998,223.584137,7952700
2021-09-24,228.929993,231.949997,228.619995,231.589996,226.796249,6461200
2021-09-27,231.720001,233.330002,228.770004,229.600006,224.847443,6881100
2021-09-28,228.869995,228.869995,224.000000,225.559998,220.891068,6951400
2021-09-29,226.800003,229.020004,226.089996,226.679993,221.987885,6432700
2021-09-30,227.580002,228.789993,222.630005,222.750000,218.139236,7128500
2021-10-01,224.169998,231.559998,223.470001,230.460007,225.689651,7925400
2021-10-04,230.000000,230.330002,220.809998,224.729996,220.078232,10283400
2021-10-05,225.479996,227.380005,223.919998,224.279999,219.637589,5814000
2021-10-06,222.039993,226.619995,221.250000,226.509995,221.821426,5420900
2021-10-07,228.910004,231.160004,228.490005,230.550003,225.777786,6561900
2021-10-08,231.000000,232.729996,230.179993,230.270004,225.503586,3735200
2021-10-11,230.009995,230.320007,224.869995,225.110001,220.450394,5620200
2021-10-12,225.559998,226.220001,222.919998,224.050003,219.412338,5448200
2021-10-13,223.130005,225.860001,218.630005,222.460007,217.855270,9076000
2021-10-14,224.119995,225.649994,223.059998,225.179993,220.518921,5590500
2021-10-15,227.220001,231.089996,226.729996,230.990005,226.208664,6355100
2021-10-18,230.179993,232.759995,228.139999,230.649994,225.875702,5580200
2021-10-19,231.949997,233.639999,230.679993,233.520004,228.686279,4409700
2021-10-20,233.460007,233.800003,231.309998,231.419998,226.629761,5401800
2021-10-21,230.699997,230.830002,226.300003,230.240005,225.474197,5982200
2021-10-22,230.289993,232.820007,228.710007,231.229996,226.443710,3788000
2021-10-25,233.449997,234.860001,232.289993,233.880005,229.038864,4938700
2021-10-26,235.529999,236.960007,231.330002,231.820007,227.021515,7814500
2021-10-27,224.750000,224.750000,215.660004,215.779999,211.313507,22958100
2021-10-28,219.250000,219.990005,209.009995,209.839996,205.496460,23199400
2021-10-29,209.210007,213.669998,208.539993,211.770004,207.386505,14329800
2021-11-01,213.490005,215.250000,211.449997,212.460007,208.062241,13210300
2021-11-02,213.160004,213.350006,207.820007,209.139999,204.810944,14688700
2021-11-03,209.690002,210.149994,206.729996,208.100006,203.792496,11486700
2021-11-04,209.160004,212.360001,207.869995,208.779999,204.458389,11368200
2021-11-05,211.949997,217.630005,211.360001,216.669998,212.185104,14273600
2021-11-08,218.369995,221.610001,218.149994,220.490005,215.926041,13500100
2021-11-09,219.690002,220.410004,212.919998,213.389999,208.972977,11535000
2021-11-10,213.550003,216.949997,213.330002,215.559998,211.469666,10063600
2021-11-11,216.470001,216.779999,210.160004,210.419998,206.427200,13546900
2021-11-12,211.500000,213.580002,211.429993,212.089996,208.065506,7660500
2021-11-15,213.619995,216.399994,211.809998,212.300003,208.271545,9596900
2021-11-16,212.160004,215.649994,211.660004,215.179993,211.096909,8719600
2021-11-17,205.949997,207.309998,199.460007,205.059998,201.168930,38379600
2021-11-18,206.500000,207.869995,201.270004,203.330002,199.471756,18292200
2021-11-19,202.039993,203.500000,199.850006,200.860001,197.048645,18032600
2021-11-22,200.000000,201.699997,194.600006,195.580002,191.868805,21185800
2021-11-23,196.970001,198.919998,194.380005,198.490005,194.723618,14742700
2021-11-24,198.169998,203.949997,197.639999,203.250000,199.393265,12026800
2021-11-26,193.320007,199.190002,192.550003,197.649994,193.899536,10987600
2021-11-29,201.000000,201.250000,195.360001,196.289993,192.565323,14633500
2021-11-30,195.270004,197.660004,192.559998,193.770004,190.093140,16023000
2021-12-01,196.029999,196.809998,190.100006,190.160004,186.551666,13204900
2021-12-02,192.000000,199.440002,191.850006,198.289993,194.527374,13976300
2021-12-03,198.270004,198.470001,194.039993,196.320007,192.594788,10660500
2021-12-06,198.770004,204.220001,197.740005,202.679993,198.834076,10722100
2021-12-07,206.000000,207.940002,205.889999,207.369995,203.435120,11897200
2021-12-08,207.660004,209.479996,205.710007,208.990005,205.024338,11749200
2021-12-09,208.520004,212.199997,207.169998,211.389999,207.378815,10176800
2021-12-10,211.899994,214.250000,210.860001,213.399994,209.350647,8882700
2021-12-13,212.449997,213.320007,209.979996,211.020004,207.015823,8844300
2021-12-14,210.729996,213.369995,208.449997,209.979996,205.995575,9832300
2021-12-15,209.399994,212.490005,207.860001,212.309998,208.281357,10892500
2021-12-16,215.289993,216.270004,211.610001,214.369995,210.302231,8548400
2021-12-17,212.800003,213.210007,207.789993,211.880005,207.859512,11578400
2021-12-20,209.089996,209.770004,206.860001,208.740005,204.779083,9434400
2021-12-21,210.610001,216.160004,210.360001,215.380005,211.293121,6993700
2021-12-22,213.850006,218.940002,213.850006,217.960007,213.824142,6003400
2021-12-23,218.440002,218.520004,216.619995,216.619995,212.509567,4798200
2021-12-27,217.679993,218.119995,214.880005,217.630005,213.500427,4818400
2021-12-28,216.009995,219.729996,215.580002,218.050003,213.912430,4279800
2021-12-29,217.759995,218.940002,217.330002,218.169998,214.030167,3223100
2021-12-30,217.970001,219.149994,217.149994,217.869995,213.735840,3812800
2021-12-31,216.809998,217.979996,215.490005,216.710007,212.597870,4723300
2022-01-03,217.520004,222.059998,217.009995,221.429993,217.228317,7694500
2022-01-04,222.000000,226.789993,221.809998,222.460007,218.238785,10629300
2022-01-05,222.639999,225.270004,219.919998,220.000000,215.825424,9594600
2022-01-06,217.800003,221.910004,217.550003,219.750000,215.580185,7877500
2022-01-07,217.309998,220.199997,215.639999,216.960007,212.843109,10702100
2022-01-10,213.979996,214.199997,206.500000,211.970001,207.947830,11978600
2022-01-11,211.419998,214.949997,208.740005,214.380005,210.312088,8803100
2022-01-12,214.479996,217.580002,213.809998,215.710007,211.616882,6923300
2022-01-13,216.850006,220.479996,214.660004,215.000000,210.920319,8867700
2022-01-14,214.169998,218.250000,213.710007,214.669998,210.596558,8838100
2022-01-18,215.880005,216.910004,214.330002,215.710007,211.616882,9099300
2022-01-19,213.000000,218.229996,212.110001,214.679993,210.606369,9399800
2022-01-20,214.720001,219.600006,213.940002,214.350006,210.282654,8532700
2022-01-21,215.460007,215.600006,205.820007,205.929993,202.022400,16200200
2022-01-24,202.179993,202.720001,195.649994,201.850006,198.019821,16054000
2022-01-25,199.619995,205.380005,196.990005,202.000000,198.166992,12125500
2022-01-26,204.279999,210.860001,203.669998,205.869995,201.963547,10817600
2022-01-27,209.500000,210.960007,205.850006,206.149994,202.238220,12009800
2022-01-28,220.639999,228.119995,216.100006,228.000000,223.673645,26425300
2022-01-31,225.550003,226.380005,222.050003,226.169998,221.878387,12380600
2022-02-01,226.899994,234.610001,226.419998,232.360001,227.950928,12247200
2022-02-02,231.300003,235.850006,230.009995,235.419998,230.952835,10590500
2022-02-03,233.039993,233.490005,230.550003,231.539993,227.146454,9968000
2022-02-04,228.500000,230.220001,224.949997,228.389999,224.056244,10848100
2022-02-07,228.000000,229.919998,226.009995,227.160004,222.849579,5984500
2022-02-08,226.259995,228.500000,224.750000,227.940002,223.614777,7542000
2022-02-09,230.130005,233.149994,230.119995,230.869995,226.489166,7772800
2022-02-10,228.029999,229.949997,224.869995,225.589996,221.669418,6794600
2022-02-11,227.250000,229.100006,223.539993,224.690002,220.785049,7535200
2022-02-14,223.289993,227.259995,222.809998,225.339996,221.423752,8280800
2022-02-15,227.270004,229.289993,224.910004,227.820007,223.860641,9461700
2022-02-16,227.500000,229.880005,225.600006,228.820007,224.843277,9561300
2022-02-17,228.399994,228.809998,224.169998,224.610001,220.706436,8131200
2022-02-18,224.600006,225.740005,221.839996,222.690002,218.819809,8121200
2022-02-22,221.020004,224.339996,219.919998,221.320007,217.473633,9928800
2022-02-23,222.839996,224.279999,215.419998,215.949997,212.196930,8669900
2022-02-24,203.369995,217.860001,201.449997,217.300003,213.523499,13463400
2022-02-25,217.289993,220.679993,214.250000,219.270004,215.459259,8463600
2022-02-28,216.000000,218.649994,213.240005,216.119995,212.363998,8409400
2022-03-01,214.479996,215.149994,207.279999,208.970001,205.338242,9317800
2022-03-02,206.899994,210.539993,206.190002,208.479996,204.856766,8865700
2022-03-03,210.550003,211.500000,206.559998,207.229996,203.628510,8610000
2022-03-04,205.000000,206.369995,196.860001,200.289993,196.809097,10912300
2022-03-07,199.839996,200.179993,190.050003,190.699997,187.385788,13412400
2022-03-08,190.009995,196.419998,186.669998,191.710007,188.378220,11070900
2022-03-09,196.500000,200.500000,195.240005,199.759995,196.288315,8457600
2022-03-10,196.899994,199.940002,196.300003,197.970001,194.529449,7061600
2022-03-11,200.750000,200.839996,196.460007,196.710007,193.291321,5432100
2022-03-14,198.419998,204.429993,198.160004,200.330002,196.848419,7994700
2022-03-15,202.089996,206.410004,201.399994,206.139999,202.557465,8277700
2022-03-16,210.000000,213.669998,207.000000,211.869995,208.187836,9232300
2022-03-17,209.929993,213.539993,208.720001,213.449997,209.740402,6668500
2022-03-18,211.699997,219.259995,210.289993,219.110001,215.302017,14620800
2022-03-21,216.339996,218.059998,214.550003,217.039993,213.267990,6101500
2022-03-22,217.839996,219.570007,217.179993,218.470001,214.673157,6259900
2022-03-23,215.300003,217.289993,214.199997,214.679993,210.949020,6008000
2022-03-24,214.990005,217.660004,214.000000,217.309998,213.533340,5487000
2022-03-25,218.419998,218.929993,215.690002,218.429993,214.633850,5051400
2022-03-28,218.500000,220.979996,217.509995,220.770004,216.933182,4316800
2022-03-29,224.839996,228.809998,223.779999,228.119995,224.155426,8032500
2022-03-30,225.839996,226.160004,222.729996,223.949997,220.057907,7084000
2022-03-31,223.910004,225.919998,220.440002,221.770004,217.915817,10759500
2022-04-01,223.080002,226.630005,222.229996,226.360001,222.426010,6559600
2022-04-04,225.759995,229.240005,224.960007,227.740005,223.782043,8521200
2022-04-05,226.830002,228.990005,225.309998,226.089996,222.160721,4658000
2022-04-06,222.779999,222.869995,218.619995,219.009995,215.203781,7430000
2022-04-07,218.309998,218.679993,213.679993,216.149994,212.393463,6995100
2022-04-08,214.809998,219.410004,213.080002,216.979996,213.209061,5438600
2022-04-11,215.250000,217.300003,213.410004,214.750000,211.017822,6942700
2022-04-12,216.500000,216.990005,210.699997,211.399994,207.726044,7446600
2022-04-13,210.429993,213.850006,207.169998,213.270004,209.563538,8052900
2022-04-14,214.270004,215.949997,212.529999,212.789993,209.091873,8191600
2022-04-18,211.669998,215.830002,211.520004,213.169998,209.465271,4744400
2022-04-19,213.100006,216.509995,212.440002,215.699997,211.951309,5028800
2022-04-20,218.660004,220.820007,217.389999,217.789993,214.004990,7178300
2022-04-21,219.509995,223.919998,215.350006,216.449997,212.688263,8850300
2022-04-22,216.240005,216.559998,207.949997,208.169998,204.552155,6201100
2022-04-25,206.350006,210.529999,205.330002,209.949997,206.301208,6839400
2022-04-26,206.979996,208.559998,201.100006,201.100006,197.605042,8155300
2022-04-27,217.369995,221.800003,213.050003,214.110001,210.388947,15955800
2022-04-28,220.399994,224.929993,219.270004,220.660004,216.825089,10799100
2022-04-29,218.619995,221.199997,212.350006,213.130005,209.425980,7965000
2022-05-02,211.770004,212.139999,206.960007,211.529999,207.853775,8803700
2022-05-03,213.610001,213.610001,206.270004,208.559998,204.935379,6616900
2022-05-04,209.350006,214.800003,205.330002,214.520004,210.791824,7191100
2022-05-05,212.270004,214.580002,203.070007,205.240005,201.673080,7749600
2022-05-06,203.750000,205.720001,200.220001,202.820007,199.295166,8825300
2022-05-09,200.050003,200.750000,192.080002,193.000000,189.645813,10314100
2022-05-10,196.710007,197.750000,190.970001,193.580002,190.215729,11016500
2022-05-11,193.490005,198.320007,191.399994,196.720001,193.301147,9427300
2022-05-12,194.529999,196.059998,189.949997,193.970001,190.962982,9308600
2022-05-13,197.000000,200.539993,196.500000,199.229996,196.141434,6684500
2022-05-16,197.320007,199.940002,195.880005,197.809998,194.743439,5161300
2022-05-17,202.850006,204.800003,200.149994,204.000000,200.837509,7265600
2022-05-18,202.820007,205.460007,199.130005,199.990005,196.889648,8748200
2022-05-19,196.350006,200.419998,193.309998,197.369995,194.310272,9012400
2022-05-20,199.669998,201.660004,194.020004,199.029999,195.944519,6966600
2022-05-23,200.880005,207.960007,200.770004,207.559998,204.342285,12187400
2022-05-24,203.910004,204.669998,199.029999,202.630005,199.488724,7458500
2022-05-25,200.589996,204.949997,200.470001,203.839996,200.679962,5457200
2022-05-26,205.110001,209.740005,204.669998,208.550003,205.316971,9212300
2022-05-27,210.000000,213.229996,209.639999,212.880005,209.579819,4897200
2022-05-31,210.380005,214.350006,209.110001,212.169998,208.880829,9586400
2022-06-01,212.050003,214.110001,208.820007,209.929993,206.675568,5246100
2022-06-02,211.889999,215.250000,211.080002,215.050003,211.716187,5337200
2022-06-03,212.949997,214.210007,211.270004,212.649994,209.353394,4352500
2022-06-06,215.449997,217.580002,212.089996,212.940002,209.638901,3965100
2022-06-07,211.119995,214.970001,210.720001,214.500000,211.174713,4493300
2022-06-08,213.759995,215.570007,212.830002,213.500000,210.190216,3646300
2022-06-09,212.589996,213.710007,206.020004,206.110001,202.914749,5138600
2022-06-10,201.649994,203.419998,199.179993,199.509995,196.417068,5162500
2022-06-13,192.990005,195.889999,191.080002,192.259995,189.279480,7119200
2022-06-14,192.720001,194.339996,191.750000,193.520004,190.519974,6441200
2022-06-15,195.979996,198.830002,192.229996,196.160004,193.119034,6490000
2022-06-16,191.410004,191.869995,187.529999,189.050003,186.119278,9887200
2022-06-17,186.929993,191.309998,185.910004,190.009995,187.064362,15089300
2022-06-21,195.710007,196.729996,193.729996,194.389999,191.376480,6241600
2022-06-22,191.250000,196.389999,191.029999,193.820007,190.815308,5138500
2022-06-23,196.139999,197.460007,193.449997,196.639999,193.591568,4752800
2022-06-24,197.729996,205.639999,197.509995,205.509995,202.324081,7754800
2022-06-27,205.750000,207.089996,202.610001,203.559998,200.404297,6121200
2022-06-28,204.000000,206.789993,197.500000,198.119995,195.048645,4354200
2022-06-29,197.320007,200.639999,197.320007,199.500000,196.407242,4324600
2022-06-30,195.369995,198.850006,192.850006,196.889999,193.837708,7045200
2022-07-01,196.789993,199.800003,194.710007,199.179993,196.092194,4131800
2022-07-05,196.229996,200.570007,194.139999,200.539993,197.431122,4110200
2022-07-06,200.000000,202.509995,198.669998,201.119995,198.002121,4111200
2022-07-07,202.539993,203.429993,200.039993,202.800003,199.656082,4650700
2022-07-08,202.320007,204.100006,200.460007,203.570007,200.414169,3621800
2022-07-11,202.000000,206.740005,202.000000,205.059998,201.881042,5353600
2022-07-12,203.250000,208.119995,202.759995,204.820007,201.644791,6779500
2022-07-13,200.429993,205.570007,199.500000,204.149994,200.985153,7597300
2022-07-14,200.000000,206.080002,197.979996,205.910004,202.717865,5605500
2022-07-15,209.369995,211.710007,207.179993,210.039993,206.783829,7245700
2022-07-18,211.500000,212.910004,206.639999,207.210007,203.997711,4648900
2022-07-19,208.220001,214.110001,207.899994,213.660004,210.347733,4927100
2022-07-20,212.000000,214.130005,211.210007,213.369995,210.062210,4460300
2022-07-21,213.149994,216.899994,212.729996,216.190002,212.838531,4801300
2022-07-22,217.929993,218.070007,212.119995,213.699997,210.387100,5071500
